client_id,department_id,first_sell,last_sell,total_sell,first_buy,last_buy,total_buy,n_forns,n_buys,first_true_sell,time_in_churn,time_in_blu_months,time_in_blu_days,loyal_date,time_to_loyal,churn,earl_churn,ativated_at
38787,9,2019-10-15 20:24:00.000000,2020-08-14 16:25:41.000000,21666.85,2019-11-20 13:22:17.623663,2020-08-06 21:17:12.762601,-13979.82,5.0,14.0,2019-10-25 00:00:00.000000,3,10.0,294.0,2019-10-25 00:00:00.000000,9.0,0,0,2019-10-21 14:51:06.000000
44871,45,2020-02-28 14:35:05.000000,2020-08-15 20:55:02.000000,15539.01,,,,,,2020-03-10 00:00:00.000000,1,5.0,158.0,2020-03-10 00:00:00.000000,10.0,0,0,2020-03-03 15:21:06.000000
16033,9,2017-11-11 11:57:30.000000,2020-08-15 12:55:21.000000,422462.3,,,,,,2017-11-11 00:00:00.000000,2,34.0,1008.0,2017-11-11 00:00:00.000000,-1.0,0,0,
12541,45,2017-07-07 16:21:26.000000,2020-08-04 20:38:21.000000,164034.73,,,,,,2017-07-08 00:00:00.000000,12,37.0,1123.0,2017-07-14 00:00:00.000000,6.0,0,0,
42448,45,2020-01-24 21:20:58.000000,2020-03-13 18:20:42.000000,628.01,,,,,,2020-02-25 00:00:00.000000,156,1.0,17.0,2020-02-28 00:00:00.000000,34.0,1,0,2020-02-13 20:40:05.000000
47190,9,2020-06-12 18:27:50.000000,2020-07-17 13:47:39.000000,16661.6,2020-06-24 18:00:59.109385,2020-07-28 18:34:25.976218,-15419.0,1.0,3.0,2020-06-19 00:00:00.000000,31,1.0,28.0,2020-06-19 00:00:00.000000,6.0,1,0,2020-06-18 11:36:52.000000
44510,9,2020-03-04 20:17:22.000000,2020-08-14 20:52:52.000000,197321.96,2020-04-03 15:25:50.391522,2020-08-14 21:12:16.642923,-164578.91,2.0,51.0,2020-03-12 00:00:00.000000,2,5.0,155.0,2020-03-12 00:00:00.000000,7.0,0,0,2020-03-16 15:17:08.000000
37796,45,2019-08-09 21:00:10.000000,2020-08-14 19:49:35.000000,335590.67,2019-09-03 18:38:03.898258,2020-08-06 13:57:44.221384,-140334.84,10.0,21.0,2019-08-09 00:00:00.000000,2,12.0,371.0,2019-08-10 00:00:00.000000,0.0,0,0,2019-08-09 20:50:11.000000
38406,45,2019-10-11 12:49:23.000000,2020-08-06 23:58:49.000000,156262.96,2019-10-15 03:52:48.918576,2020-08-14 15:27:10.732774,-100601.76,6.0,42.0,2019-10-12 00:00:00.000000,10,10.0,299.0,2019-10-12 00:00:00.000000,0.0,0,0,2019-10-11 13:30:27.000000
41501,9,2019-12-11 13:16:18.000000,2020-08-07 17:58:27.000000,5930.01,2020-02-21 12:10:18.370943,2020-08-10 18:30:16.503149,-5713.08,2.0,4.0,2020-02-06 00:00:00.000000,9,6.0,183.0,2020-02-06 00:00:00.000000,56.0,0,0,2020-01-08 21:20:06.000000
18498,45,2018-03-21 15:18:57.000000,2019-11-29 17:27:12.000000,157789.84,,,,,,2018-03-21 00:00:00.000000,261,21.0,618.0,2018-03-22 00:00:00.000000,0.0,1,0,2018-03-21 13:31:31.000000
44581,45,2020-03-04 22:01:42.000000,2020-03-04 22:01:42.000000,0.2,,,,,,,165,,,,,1,0,
18377,9,2019-06-29 13:45:02.000000,2020-08-13 13:59:12.000000,241533.3,2019-07-16 13:52:32.062845,2020-08-04 15:51:39.480732,-146837.99,8.0,59.0,2019-06-29 00:00:00.000000,4,14.0,411.0,2019-07-06 00:00:00.000000,6.0,0,0,2019-06-10 14:38:58.000000
24942,45,2019-01-31 18:37:17.000000,2019-05-22 16:58:19.000000,24224.0,,,,,,2019-01-31 00:00:00.000000,452,4.0,111.0,2019-01-31 00:00:00.000000,-1.0,1,0,2019-01-21 18:44:38.000000
22314,45,2018-09-01 15:19:02.000000,2020-08-12 18:14:20.000000,65276.76,2020-08-08 13:42:05.670748,2020-08-11 16:18:10.057304,-16510.17,1.0,2.0,2018-09-01 00:00:00.000000,4,24.0,711.0,2018-09-01 00:00:00.000000,-1.0,0,0,2018-08-29 12:15:19.000000
48156,36,2020-06-24 15:27:02.000000,2020-08-15 20:19:19.000000,10300.0,,,,,,2020-06-27 00:00:00.000000,1,2.0,49.0,2020-07-06 00:00:00.000000,11.0,0,0,2020-06-28 20:55:12.000000
23241,9,2018-09-24 18:05:16.000000,2020-08-16 13:53:33.000000,522624.89,2018-09-29 13:12:31.038766,2020-08-16 15:37:34.530897,-428063.12,11.0,731.0,2018-09-27 00:00:00.000000,1,23.0,689.0,2018-09-27 00:00:00.000000,2.0,0,0,2018-09-25 20:00:57.000000
24099,9,2018-11-16 14:29:34.000000,2020-07-27 19:39:55.000000,335003.4,2018-11-27 12:59:07.637230,2020-08-07 15:28:25.552162,-251801.02,4.0,50.0,2018-11-16 00:00:00.000000,20,21.0,619.0,2018-11-16 00:00:00.000000,-1.0,0,0,2018-11-21 15:15:27.000000
23458,45,2018-10-25 13:53:22.000000,2020-08-15 15:00:22.000000,636989.38,2018-11-13 12:40:12.979402,2020-08-17 10:13:23.776412,-328534.42,14.0,128.0,2018-10-25 00:00:00.000000,2,22.0,660.0,2018-10-25 00:00:00.000000,-1.0,0,0,2018-10-26 18:46:04.000000
10284,9,2016-09-23 14:02:04.000000,2018-03-31 14:19:17.000000,331298.01,2016-10-03 03:00:00.000000,2018-03-10 13:14:12.465431,-215611.09,2.0,64.0,2016-09-23 00:00:00.000000,870,18.0,554.0,2016-09-23 00:00:00.000000,-1.0,1,0,
12017,9,2017-05-12 21:04:05.000000,2020-08-15 17:12:34.000000,1161175.56,2017-07-07 13:02:40.002321,2020-08-03 19:45:22.663122,-533712.02,22.0,561.0,2017-05-12 00:00:00.000000,1,40.0,1191.0,2017-07-09 00:00:00.000000,57.0,0,0,2019-12-06 20:51:05.000000
22494,9,2018-09-25 20:47:15.000000,2020-08-15 13:45:44.000000,545817.87,,,,,,2018-09-28 00:00:00.000000,2,23.0,687.0,2018-09-28 00:00:00.000000,2.0,0,0,2018-09-25 20:52:30.000000
21488,9,2018-06-30 12:07:47.000000,2020-08-14 21:15:05.000000,307250.7,2018-09-20 12:08:43.152660,2020-08-15 10:15:45.637928,-240917.63,6.0,128.0,2018-07-05 00:00:00.000000,2,26.0,771.0,2018-07-05 00:00:00.000000,4.0,0,0,
27929,9,2019-04-01 14:33:31.000000,2020-08-15 16:40:34.000000,188265.48,2019-04-08 18:43:46.889215,2020-08-13 19:19:24.205589,-53661.25,6.0,26.0,2019-04-01 00:00:00.000000,2,17.0,502.0,2019-04-03 00:00:00.000000,1.0,0,0,2019-04-01 16:35:17.000000
40470,9,2019-11-29 16:12:13.000000,2020-08-14 17:14:00.000000,17682.37,2020-07-10 19:53:15.864716,2020-07-10 19:53:15.864716,-4024.61,1.0,1.0,2020-05-19 00:00:00.000000,2,3.0,87.0,2020-05-20 00:00:00.000000,172.0,0,0,2019-12-05 20:12:06.000000
28651,9,2019-04-09 16:03:03.000000,2020-08-14 18:29:35.000000,117960.65,2019-06-03 20:49:21.238394,2020-07-25 12:49:22.299658,-13183.9,4.0,11.0,2019-04-17 00:00:00.000000,2,16.0,485.0,2019-04-20 00:00:00.000000,10.0,0,0,2019-04-16 20:57:50.000000
50497,45,2020-07-30 20:24:51.000000,2020-08-15 12:16:35.000000,2264.3,,,,,,2020-08-12 00:00:00.000000,2,0.0,3.0,2020-08-14 00:00:00.000000,14.0,0,0,
16886,9,2020-06-19 16:38:46.000000,2020-08-16 17:00:00.000000,584434.07,2018-04-12 17:35:42.385223,2020-08-14 21:41:55.610073,-1094057.44817,33.0,226.0,2018-04-02 00:00:00.000000,0,29.0,867.0,2018-04-02 00:00:00.000000,-810.0,0,0,2018-04-02 18:30:49.000000
18889,45,2018-04-16 15:13:26.000000,2019-01-18 14:55:17.000000,206620.0,2018-04-16 18:25:26.296261,2019-01-25 13:00:20.231011,-197131.72,1.0,27.0,2018-04-16 00:00:00.000000,577,9.0,277.0,2018-04-16 00:00:00.000000,-1.0,1,0,2018-03-28 18:19:46.000000
22687,45,2018-09-18 20:16:19.000000,2018-10-22 23:17:31.000000,6261.0,,,,,,2018-10-14 00:00:00.000000,664,0.0,8.0,2018-10-14 00:00:00.000000,25.0,1,0,2018-09-17 19:28:43.000000
49393,47,2020-07-24 20:14:46.000000,2020-07-28 17:53:55.000000,0.61,,,,,,,19,,,,,0,0,
21233,9,2018-07-10 16:48:13.000000,2018-08-10 20:18:00.000000,1545.0,,,,,,2018-07-10 00:00:00.000000,737,1.0,31.0,2018-07-10 00:00:00.000000,-1.0,1,1,2018-06-25 19:00:29.000000
40902,9,2020-03-04 19:36:01.000000,2020-08-15 16:56:04.000000,754751.59,2020-05-18 15:48:30.591302,2020-08-17 15:39:39.107953,-258179.16,5.0,107.0,2020-03-16 00:00:00.000000,1,5.0,152.0,2020-03-16 00:00:00.000000,11.0,0,0,2020-03-11 18:50:05.000000
15673,9,2018-01-29 16:19:15.000000,2020-08-15 13:06:58.000000,245757.74,2018-02-22 02:47:26.834104,2020-08-14 22:46:19.909370,-119687.62,3.0,21.0,2018-02-10 00:00:00.000000,2,31.0,917.0,2018-02-22 00:00:00.000000,23.0,0,0,
44333,25,2020-03-04 20:48:19.000000,2020-08-15 14:51:53.000000,56473.85,2020-03-24 05:50:42.493301,2020-07-01 19:38:44.036378,-32474.5,1.0,4.0,2020-03-18 00:00:00.000000,2,5.0,150.0,2020-03-18 00:00:00.000000,13.0,0,0,2020-03-10 18:51:06.000000
45243,25,2020-03-06 19:57:07.000000,2020-08-15 13:19:06.000000,120347.2,,,,,,2020-03-17 00:00:00.000000,2,5.0,151.0,2020-03-17 00:00:00.000000,10.0,0,0,2020-03-17 18:17:59.000000
45974,9,2020-03-23 19:31:42.000000,2020-08-14 17:59:15.000000,45029.3,2020-04-15 13:40:49.578885,2020-08-11 10:15:22.562758,-19888.84,2.0,17.0,2020-04-04 00:00:00.000000,2,4.0,132.0,2020-04-04 00:00:00.000000,11.0,0,0,2020-04-01 19:23:12.000000
29228,45,2019-06-04 22:40:33.000000,2020-08-15 14:32:40.000000,32295.21,2019-06-14 13:46:19.664785,2020-05-19 12:46:02.695911,-9746.29,2.0,22.0,2019-06-12 00:00:00.000000,2,14.0,430.0,2019-07-29 00:00:00.000000,54.0,0,0,2019-05-27 13:49:42.000000
23074,9,2018-10-01 18:15:53.000000,2020-08-15 14:01:55.000000,476303.16,2018-10-29 18:48:59.777136,2020-07-14 13:42:53.537098,-205346.62,3.0,25.0,2018-10-01 00:00:00.000000,2,23.0,684.0,2018-10-02 00:00:00.000000,0.0,0,0,2018-09-26 20:42:02.000000
46331,45,2020-04-29 17:43:05.000000,2020-08-07 23:10:17.000000,47621.17,2020-05-08 17:07:39.095758,2020-08-11 17:09:01.245262,-42518.04,2.0,17.0,2020-05-07 00:00:00.000000,9,3.0,92.0,2020-05-07 00:00:00.000000,7.0,0,0,2020-05-07 19:20:06.000000
42365,45,2020-01-10 20:32:19.000000,2020-08-13 21:17:26.000000,15542.24,2020-02-12 13:54:16.514025,2020-08-17 12:42:24.023887,-10120.56,5.0,10.0,2020-02-10 00:00:00.000000,3,6.0,185.0,2020-02-10 00:00:00.000000,30.0,0,0,2020-01-13 19:30:07.000000
48901,9,2020-07-08 19:46:21.000000,2020-08-13 14:38:44.000000,23151.25,,,,,,2020-07-17 00:00:00.000000,4,1.0,27.0,2020-07-18 00:00:00.000000,9.0,0,0,2020-07-13 11:43:55.000000
50836,9,2020-08-05 18:58:36.000000,2020-08-05 18:58:36.000000,0.6,,,,,,,11,,,,,0,0,
21297,45,2018-06-19 13:07:29.000000,2020-08-15 17:32:56.000000,2052794.6,2018-07-16 13:39:00.928365,2020-08-17 15:45:53.238558,-251737.95,11.0,81.0,2018-06-23 00:00:00.000000,1,26.0,784.0,2018-06-23 00:00:00.000000,3.0,0,0,2018-06-19 13:26:58.000000
43119,45,2020-01-31 13:23:19.000000,2020-08-14 18:43:44.000000,33990.71,2020-05-08 16:49:34.547681,2020-08-10 11:25:34.959911,-20375.43,2.0,6.0,2020-02-11 00:00:00.000000,2,6.0,185.0,2020-02-11 00:00:00.000000,10.0,0,0,2020-02-04 19:10:07.000000
49027,45,2020-07-13 20:37:19.000000,2020-08-15 13:58:10.000000,33111.8,,,,,,2020-07-21 00:00:00.000000,2,1.0,25.0,2020-07-21 00:00:00.000000,7.0,0,0,2020-07-22 12:43:27.000000
50919,45,2020-08-10 15:14:48.000000,2020-08-14 00:57:44.000000,1304.6,2020-08-14 17:39:44.160569,2020-08-14 19:22:16.668121,-1171.5,2.0,2.0,2020-08-13 00:00:00.000000,3,0.0,1.0,2020-08-13 00:00:00.000000,2.0,0,0,
547,6,2016-01-08 15:55:14.000000,2016-03-01 15:38:25.000000,252.64,,,,,,2016-01-08 00:00:00.000000,1630,2.0,53.0,,,1,0,
24398,6,2018-11-26 19:59:59.000000,2020-08-15 18:58:36.000000,559103.4,2019-02-23 18:54:57.284898,2019-04-11 20:45:13.062955,-15761.7,1.0,6.0,2018-11-26 00:00:00.000000,1,21.0,628.0,2018-11-26 00:00:00.000000,-1.0,0,0,2018-11-23 17:50:16.000000
49076,36,2020-07-13 15:14:40.000000,2020-08-15 16:45:14.000000,10719.03,2020-07-30 13:57:41.566574,2020-08-14 14:11:30.598430,-5804.61,1.0,5.0,2020-07-24 00:00:00.000000,2,1.0,22.0,2020-07-24 00:00:00.000000,10.0,0,0,2020-07-19 22:51:19.000000
50720,9,2020-08-05 17:34:34.000000,2020-08-13 17:32:22.000000,569.6,,,,,,2020-08-13 00:00:00.000000,3,0.0,0.0,2020-08-13 00:00:00.000000,7.0,0,0,
40042,45,2019-10-29 20:55:47.000000,2020-08-10 15:24:19.000000,79364.26,2019-11-26 16:53:17.980353,2019-11-26 16:53:17.980353,-3501.0,1.0,1.0,2019-10-30 00:00:00.000000,7,10.0,285.0,2019-10-30 00:00:00.000000,0.0,0,0,2019-11-05 14:10:17.000000
16610,9,2017-11-25 12:22:22.000000,2018-03-26 18:52:20.000000,15715.0,2017-11-29 19:15:05.317656,2018-03-27 16:18:56.310974,-15056.39,1.0,16.0,2017-11-25 00:00:00.000000,874,4.0,121.0,2017-11-25 00:00:00.000000,-1.0,1,0,
21970,9,2020-02-04 21:39:22.000000,2020-04-11 13:41:18.000000,3200.11,,,,,,2020-04-11 00:00:00.000000,128,0.0,0.0,2020-04-11 00:00:00.000000,66.0,1,0,2020-03-04 14:51:05.000000
16985,45,2017-12-09 16:58:53.000000,2019-01-05 14:03:01.000000,55915.07,,,,,,2017-12-09 00:00:00.000000,590,13.0,392.0,2017-12-11 00:00:00.000000,1.0,1,0,
9760,7,2016-05-04 17:12:39.000000,2016-06-08 18:18:52.000000,525.0,,,,,,2016-05-05 00:00:00.000000,1530,1.0,34.0,2016-06-08 00:00:00.000000,34.0,1,1,
46320,9,2020-05-07 13:59:04.000000,2020-07-23 18:40:17.000000,15426.2,2020-06-24 12:16:43.891853,2020-06-24 12:16:43.891853,-6736.37,1.0,1.0,2020-05-23 00:00:00.000000,24,2.0,61.0,2020-05-23 00:00:00.000000,15.0,0,0,2020-05-15 17:51:07.000000
26003,9,2019-01-23 17:23:21.000000,2019-02-25 14:45:30.000000,1650.1,,,,,,2019-01-23 00:00:00.000000,539,1.0,33.0,2019-02-02 00:00:00.000000,9.0,1,0,2019-01-23 17:32:19.000000
50014,45,2020-07-22 20:46:59.000000,2020-07-22 20:46:59.000000,0.6,,,,,,,25,,,,,0,0,
47896,9,2020-06-19 17:51:32.000000,2020-06-19 17:51:32.000000,0.6,,,,,,,58,,,,,1,0,2020-07-22 12:43:25.000000
10287,9,2016-10-06 15:25:36.000000,2020-08-13 20:59:05.000000,273742.32,2016-10-25 02:00:00.000000,2020-05-24 13:37:22.613738,-85540.93,3.0,198.0,2016-10-06 00:00:00.000000,3,47.0,1407.0,2016-10-11 00:00:00.000000,4.0,0,0,
48122,9,2020-06-24 20:53:59.000000,2020-06-24 20:53:59.000000,0.6,,,,,,,53,,,,,1,0,2020-07-09 11:05:15.000000
45379,25,2020-03-11 18:24:59.000000,2020-08-14 12:30:25.000000,198299.3,2020-05-07 11:51:13.794489,2020-08-05 18:26:33.822918,-151954.63,1.0,8.0,2020-04-14 00:00:00.000000,3,4.0,122.0,2020-04-14 00:00:00.000000,33.0,0,0,2020-03-25 14:01:06.000000
14142,9,2017-08-19 13:15:41.000000,2018-07-02 17:50:54.000000,19890.0,,,,,,2017-08-19 00:00:00.000000,776,11.0,317.0,2017-08-19 00:00:00.000000,-1.0,1,0,
28662,9,2019-04-24 23:44:31.000000,2019-05-17 18:57:18.000000,0.34,,,,,,,457,,,,,1,0,2019-04-25 12:28:06.000000
51219,36,2020-08-12 19:34:38.000000,2020-08-12 19:34:38.000000,0.6,,,,,,,4,,,,,0,0,
14473,9,2017-08-22 21:03:22.000000,2020-08-13 17:32:00.000000,34797.8,2017-09-27 18:15:19.542287,2017-12-01 15:50:06.941480,-3057.82,1.0,2.0,2017-09-11 00:00:00.000000,3,36.0,1067.0,2017-09-11 00:00:00.000000,19.0,0,0,
21763,9,2018-08-06 13:56:48.000000,2019-10-10 14:31:20.000000,155387.6,2018-08-27 18:37:14.176321,2019-10-18 20:53:14.380529,-91363.37,7.0,31.0,2018-08-06 00:00:00.000000,312,14.0,430.0,2018-08-06 00:00:00.000000,-1.0,1,0,2018-07-26 14:51:15.000000
22775,9,2018-09-12 18:54:59.000000,2020-08-12 17:53:33.000000,67205.1,2018-11-06 11:38:57.348309,2020-07-25 12:04:46.596071,-28942.76,7.0,16.0,2018-09-12 00:00:00.000000,4,23.0,700.0,2018-09-12 00:00:00.000000,-1.0,0,0,2018-09-05 17:50:34.000000
49521,9,2020-07-21 16:35:46.000000,2020-07-28 02:13:53.000000,10.6,,,,,,2020-07-28 00:00:00.000000,20,0.0,0.0,,,0,0,
14958,45,2017-09-06 18:13:59.000000,2017-09-20 21:24:25.000000,4469.4,2017-09-08 12:19:20.944945,2017-09-21 18:23:05.357653,-4306.0,2.0,6.0,2017-09-06 00:00:00.000000,1061,0.0,14.0,2017-09-06 00:00:00.000000,-1.0,1,1,
28795,9,2019-05-02 13:47:20.000000,2020-08-15 12:29:22.000000,208316.58,2019-06-10 12:42:39.656042,2020-07-02 17:35:05.388312,-67211.91,1.0,6.0,2019-05-02 00:00:00.000000,2,16.0,471.0,2019-05-02 00:00:00.000000,-1.0,0,0,2019-04-18 20:27:27.000000
41080,45,2019-11-22 20:55:55.000000,2020-08-14 18:27:16.000000,18903.61,2020-01-08 18:37:41.194645,2020-08-01 19:07:10.490040,-12307.03,2.0,9.0,2019-12-18 00:00:00.000000,2,8.0,240.0,2019-12-18 00:00:00.000000,25.0,0,0,2019-12-18 14:11:06.000000
43870,9,2020-02-11 20:49:15.000000,2020-07-11 11:16:11.000000,2150.01,,,,,,2020-02-29 00:00:00.000000,37,4.0,133.0,2020-07-07 00:00:00.000000,146.0,1,0,2020-06-19 10:46:29.000000
26658,45,2019-02-15 12:46:49.000000,2020-08-17 00:10:55.000000,71701.14,,,,,,2019-02-15 00:00:00.000000,0,18.0,549.0,2019-02-23 00:00:00.000000,7.0,0,0,2019-02-14 19:04:39.000000
28954,9,2019-04-22 12:40:22.000000,2020-08-06 11:53:38.000000,431122.77,2019-04-30 12:42:05.175355,2020-01-31 20:50:08.157810,-237228.92,10.0,29.0,2019-04-22 00:00:00.000000,11,16.0,472.0,2019-04-22 00:00:00.000000,-1.0,0,0,2019-04-18 19:42:07.000000
31203,9,2019-07-02 19:03:38.000000,2020-03-06 20:27:07.000000,129835.39,2019-08-19 13:13:56.250368,2019-12-23 21:10:26.973773,-62348.0,1.0,8.0,2019-07-02 00:00:00.000000,163,8.0,248.0,2019-07-02 00:00:00.000000,-1.0,1,0,2019-06-26 20:58:04.000000
49213,45,2020-07-13 13:34:53.000000,2020-08-15 17:42:51.000000,79686.05,2020-07-16 12:26:30.419501,2020-08-15 14:58:57.764470,-65350.8,10.0,47.0,2020-07-14 00:00:00.000000,1,1.0,32.0,2020-07-14 00:00:00.000000,0.0,0,0,2020-07-15 11:33:41.000000
39948,9,2019-10-29 13:29:32.000000,2020-08-15 13:53:15.000000,99610.75,,,,,,2019-10-29 00:00:00.000000,2,10.0,291.0,2019-11-01 00:00:00.000000,2.0,0,0,2019-11-01 18:11:06.000000
43431,9,2020-02-12 19:19:36.000000,2020-02-21 20:28:04.000000,1.01,,,,,,,177,,,,,1,0,
40492,9,2019-11-13 19:13:54.000000,2020-08-15 13:31:51.000000,180529.72,2020-05-20 17:22:40.883927,2020-08-17 12:01:56.378165,-148528.46,8.0,53.0,2020-02-06 00:00:00.000000,2,6.0,191.0,2020-02-06 00:00:00.000000,84.0,0,0,2019-11-19 13:12:18.000000
47078,9,2020-06-10 19:28:03.000000,2020-07-02 20:13:32.000000,590.6,,,,,,2020-07-02 00:00:00.000000,45,0.0,0.0,2020-07-02 00:00:00.000000,21.0,1,1,2020-07-03 11:20:51.000000
48996,9,2020-07-13 18:09:38.000000,2020-07-28 23:07:22.000000,1540.6,2020-07-23 11:34:16.673787,2020-07-29 10:15:31.841487,-1500.0,1.0,2.0,2020-07-22 00:00:00.000000,19,0.0,6.0,2020-07-22 00:00:00.000000,8.0,0,0,2020-07-22 23:47:58.000000
38258,45,2019-08-28 19:48:30.000000,2020-03-19 19:26:51.000000,68160.44,2019-09-25 17:47:09.166892,2020-02-14 06:06:02.182771,-44654.0,1.0,15.0,2019-09-08 00:00:00.000000,150,6.0,193.0,2019-09-09 00:00:00.000000,11.0,1,0,2019-09-02 18:40:13.000000
45728,45,2020-03-17 20:22:30.000000,2020-03-17 20:22:30.000000,0.2,,,,,,,152,,,,,1,0,2020-06-08 21:35:01.000000
17061,9,2017-12-29 20:27:00.000000,2018-06-26 17:15:42.000000,12148.0,2018-01-04 12:16:54.830033,2018-03-19 13:53:04.005378,-7680.83,2.0,8.0,2017-12-29 00:00:00.000000,782,6.0,179.0,2017-12-30 00:00:00.000000,0.0,1,0,
19128,9,2018-04-10 18:37:25.000000,2020-03-12 16:32:32.000000,29265.76,,,,,,2018-04-10 00:00:00.000000,158,23.0,702.0,2018-04-10 00:00:00.000000,-1.0,1,0,2018-04-10 17:05:02.000000
23574,45,2018-10-15 16:31:47.000000,2020-08-14 20:02:59.000000,400225.53,2020-03-02 14:29:02.506834,2020-08-06 23:35:49.990204,-36786.38,2.0,6.0,2018-10-19 00:00:00.000000,2,22.0,665.0,2018-10-24 00:00:00.000000,8.0,0,0,2018-10-23 21:07:59.000000
20412,9,2018-03-24 14:17:51.000000,2020-08-15 18:08:32.000000,1059016.93,2019-02-11 11:17:49.587059,2020-08-14 16:34:04.807613,-97854.21,9.0,44.0,2018-03-24 00:00:00.000000,1,29.0,875.0,2018-05-07 00:00:00.000000,43.0,0,0,2018-05-17 16:14:03.000000
49388,9,2020-07-21 16:00:13.000000,2020-08-15 15:28:38.000000,49813.2,2020-08-09 06:15:29.622734,2020-08-11 11:15:48.052480,-45640.97,1.0,2.0,2020-07-25 00:00:00.000000,2,1.0,21.0,2020-07-25 00:00:00.000000,3.0,0,0,
36948,8,2019-08-12 15:23:25.000000,2020-08-15 17:23:12.000000,32519.41,,,,,,2019-08-12 00:00:00.000000,1,12.0,369.0,2019-08-14 00:00:00.000000,1.0,0,0,2019-08-20 19:10:11.000000
51256,9,2020-08-12 13:53:26.000000,2020-08-12 13:53:26.000000,0.6,,,,,,,5,,,,,0,0,
19682,45,2018-05-08 14:23:42.000000,2020-04-24 20:37:22.000000,164002.66,2018-05-10 13:13:31.520689,2020-02-26 11:42:06.325884,-12794.45,1.0,16.0,2018-05-08 00:00:00.000000,114,24.0,717.0,2018-05-09 00:00:00.000000,0.0,1,0,2018-04-17 18:31:47.000000
48980,25,2020-07-03 17:03:14.000000,2020-08-14 20:21:18.000000,35879.94,,,,,,2020-07-10 00:00:00.000000,2,1.0,35.0,2020-07-13 00:00:00.000000,9.0,0,0,2020-07-13 11:43:55.000000
42628,45,2020-01-24 21:24:04.000000,2020-08-15 17:14:38.000000,87932.16,2020-02-11 13:21:36.428890,2020-08-12 20:21:38.695519,-35606.56,4.0,63.0,2020-02-07 00:00:00.000000,1,6.0,190.0,2020-02-10 00:00:00.000000,16.0,0,0,2020-01-29 20:41:06.000000
48345,36,2020-06-29 17:33:40.000000,2020-07-16 16:04:45.000000,600.6,,,,,,2020-07-16 00:00:00.000000,32,0.0,0.0,2020-07-16 00:00:00.000000,16.0,1,1,2020-07-17 11:56:40.000000
51305,36,2020-08-13 14:35:50.000000,2020-08-13 14:35:50.000000,0.6,,,,,,,4,,,,,0,0,
45521,9,2020-03-13 20:42:25.000000,2020-08-06 22:59:26.000000,300.2,,,,,,2020-08-06 00:00:00.000000,10,0.0,0.0,,,0,0,2020-04-09 19:20:06.000000
48600,36,2020-07-08 19:33:35.000000,2020-08-12 18:58:01.000000,2636.1,2020-08-13 12:58:41.694629,2020-08-14 13:16:54.528572,-2519.42,1.0,2.0,2020-07-25 00:00:00.000000,4,1.0,18.0,2020-08-04 00:00:00.000000,26.0,0,0,2020-07-17 11:56:41.000000
29153,45,2019-05-25 21:36:43.000000,2020-08-14 20:15:20.000000,34731.0,,,,,,2019-05-25 00:00:00.000000,2,15.0,447.0,2019-06-21 00:00:00.000000,26.0,0,0,2019-04-29 14:01:06.000000
26387,45,2019-02-11 14:49:16.000000,2020-06-20 17:42:45.000000,25450.95,2019-04-23 11:48:03.949024,2020-06-29 11:41:28.462233,-12431.51,2.0,9.0,2019-02-24 00:00:00.000000,57,16.0,482.0,2019-03-17 00:00:00.000000,33.0,1,0,2019-02-11 14:53:35.000000
27907,9,2019-04-02 14:29:12.000000,2020-08-08 13:51:42.000000,24726.15,,,,,,2019-04-02 00:00:00.000000,9,16.0,494.0,2019-04-02 00:00:00.000000,-1.0,0,0,2019-03-27 14:39:21.000000
45449,9,2020-03-13 15:28:13.000000,2020-08-15 12:14:42.000000,51587.91,,,,,,2020-05-09 00:00:00.000000,2,3.0,98.0,2020-05-09 00:00:00.000000,56.0,0,0,2020-03-18 21:20:05.000000
29633,45,2019-05-15 20:12:27.000000,2020-04-21 12:16:44.000000,21749.2,2019-07-19 11:39:07.623277,2019-07-19 11:39:07.623277,-1376.21,1.0,1.0,2019-06-04 00:00:00.000000,118,11.0,322.0,2019-06-04 00:00:00.000000,19.0,1,0,2019-05-14 19:09:50.000000
45646,45,2020-03-16 22:17:34.000000,2020-04-28 12:20:39.000000,510.2,,,,,,2020-03-17 00:00:00.000000,111,1.0,42.0,2020-04-28 00:00:00.000000,42.0,1,1,2020-03-19 13:20:05.000000
48938,25,2020-07-03 17:49:20.000000,2020-08-10 19:03:32.000000,35563.8,2020-07-16 11:24:31.017810,2020-08-11 20:38:00.961758,-33947.0,1.0,3.0,2020-07-07 00:00:00.000000,6,1.0,34.0,2020-07-07 00:00:00.000000,3.0,0,0,2020-07-10 11:22:19.000000
22189,9,2018-09-24 17:13:23.000000,2020-08-13 20:51:47.000000,68698.01,2020-03-11 15:39:42.680990,2020-07-13 21:02:43.883805,-4594.09,3.0,5.0,2019-12-07 00:00:00.000000,3,8.0,250.0,2019-12-07 00:00:00.000000,438.0,0,0,2018-10-03 21:16:02.000000
43221,45,2020-02-04 14:47:21.000000,2020-08-16 12:49:48.000000,75690.02,2020-05-08 11:01:06.495791,2020-08-17 16:08:11.912563,-33990.09,8.0,22.0,2020-02-12 00:00:00.000000,1,6.0,186.0,2020-02-12 00:00:00.000000,7.0,0,0,2020-02-18 21:51:05.000000
40741,9,2019-11-19 21:05:25.000000,2019-11-19 21:05:25.000000,0.01,,,,,,,271,,,,,1,0,2019-12-09 17:25:04.000000
