"id_origem","client_id","client_id_dest","primeira_compra_boleto","ultima_compra_boleto","tot_compra_boleto","n_compra_boleto","boleto_from0to30","boleto_from30to60","boleto_from60to90","boleto_from90to120","boleto_from120to150","boleto_from150to180","boleto_from180mais","boleto_n_from0to30","boleto_n_from30to60","boleto_n_from60to90","boleto_n_from90to120","boleto_n_from120to150","boleto_n_from150to180","boleto_n_from180mais","primeira_compra_ted","ultima_compra_ted","tot_compra_ted","n_compra_ted","ted_from0to30","ted_from30to60","ted_from60to90","ted_from90to120","ted_from120to150","ted_from150to180","ted_from180mais","ted_n_from0to30","ted_n_from30to60","ted_n_from60to90","ted_n_from90to120","ted_n_from120to150","ted_n_from150to180","ted_n_from180mais","primeira_compra","ultima_compra","tot_compra","n_compra","blu_from0to30","blu_from30to60","blu_from60to90","blu_from90to120","blu_from120to150","blu_from150to180","blu_from180mais","blu_n_from0to30","blu_n_from30to60","blu_n_from60to90","blu_n_from90to120","blu_n_from120to150","blu_n_from150to180","blu_n_from180mais","total_balance","total_balance_rede","future_balance","future_balance_rede","current_balance","current_balance_rede","vendas_from0to30","vendas_from30to60","vendas_from60to90","vendas_from90to120","vendas_from120to150","vendas_from150to180","vendas_from180mais","vendas_n_from0to30","vendas_n_from30to60","vendas_n_from60to90","vendas_n_from90to120","vendas_n_from120to150","vendas_n_from150to180","vendas_n_from180mais","cpf_cnpj_loja","data_ganho"
11932,11932,40912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-09 16:59:54,2020-07-13 16:56:49,46382.57,26,1679.52,273,8953.69,10908.57,220.45,3168.44,21178.9,2,1,3,5,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5362.05,5362.05,4723.3,4723.3,638.75699,638.75699,35212,28752.55,35211,33648,14814,28470.02,422845.85,155,147,123,105,48,146,1888,"12759202000109",2017-05-13
18530,18530,43505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-28 15:23:30,2019-12-09 23:34:00,15709.5,4,0,0,0,0,0,0,15709.5,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852484.8,2170806.85,1772752.09826,1999328.46626,79732.71985,171478.42395,1198473.71,1536769.99,1222466,586072.9,612031.8,1023495.78,16461078.12,3957,5503,4466,2425,2901,4826,82499,"10578757000200",2018-07-09
11846,11846,29240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-28 14:29:16,2020-03-20 13:27:48,76230,9,0,0,0,0,10150,0,66080,0,0,0,0,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245791.02,353928.16,65552.03144,165580.87144,180238.99249,188347.30069,148893,216182.47,90087.16,41687.7,96785.69,104466.3,4085734.09,841,1280,570,225,545,628,26096,"09584691000192",2017-08-02
25079,25079,23632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-29 13:26:56,2020-03-11 14:07:05,34983.14,3,0,0,0,0,6561.15,7777.93,20644.06,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097266.52,1097266.52,1063267.90459,1063267.90459,33998.62003,33998.62003,585981,449698.02,94000,0,121588.88,190453,5596907.55,1632,1186,192,0,351,538,14468,"26727021000105",2018-12-22
30387,18111,20374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-22 13:06:26,2020-01-30 13:06:56,20600,3,0,0,0,0,0,0,20600,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19179.12,18042.59,19179.12,19179.12602,0.00912,-1136.46686,33604,29161,47997,18747,6623,9315,127247,335,159,278,150,84,113,1079,"30790627000154",2019-09-04
38614,38614,44669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-03 12:16:06,2020-07-27 12:38:29,10905,6,2000,0,0,1600,0,3100,4205,1,0,0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2936.26,15851.47,2599.93396,15437.39396,336.33333,414.08461,50384.89,58199,47643.26,39073,19905.9,46764,199820.91,239,365,301,222,132,178,1434,"28029242000127",2019-09-28
38615,38615,24479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-24 17:35:23,2020-01-24 17:35:23,375.37,1,0,0,0,0,0,0,375.37,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,25.55,0,0,25.55057,25.55057,46588,12760,3280,13819,25056,35320,158213.1,161,55,20,67,105,136,385,"33419299000172",2019-09-25
25327,21735,17896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-30 17:23:19,2020-03-02 17:29:47,57985.95,6,0,0,0,0,0,12562.48,45423.47,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16079.95,2591770.22,14216.67,1847223.62162,1863.289,744546.86432,5161.58,21174.39,4183.6,860,8410.3,10682.6,147333.54,52,199,28,10,80,172,2115,"00914038000927",2019-03-22
44705,44705,15106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-18 18:12:10,2020-05-04 20:58:15,2275,3,0,0,0,1050,1225,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14702.33,14702.33,13032.6227,13032.6227,1669.7163,1669.7163,16444,16018,10768,8828,8388,5.01,0,98,93,54,62,77,2,0,"32110024000190",2020-03-07
16042,16042,29306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14 16:18:13,2020-05-18 14:27:15,153945,8,0,0,41185,0,30005,43825,38930,0,0,1,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132095.77,11761310.85,3116593.7506,11038042.15561,15502.0215,723268.79959,1741372.61,1092805.23,793028.69,117993.5,421626.1,558242.97,13490574.95,12076,7784,5771,852,3641,4754,109535,"27252185000188",2017-11-09
20874,20874,11789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24 12:12:09,2020-07-16 12:52:53,4391.91,6,952,956.27,755,1242.64,486,0,0,1,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111808.36,282273.92,107194.3656,269506.18376,4614.00151,12767.76087,169693,125521.99,282869,261316,172935.99,159598.01,808888.25,1384,975,2021,1921,1518,1103,5705,"30412727000147",2018-11-26
22495,24611,23225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-13 16:16:03,2020-03-13 16:16:03,4626.3,1,0,0,0,0,4626.3,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169962.21,467104.58,133167.71,327693.9703,36794.50132,139410.64163,1519031.83,1239097.89,451673.31,20795,467925.16,613131.46,25818387.54,3883,3225,1149,28,1108,1856,69410,"13927926000179",2018-09-12
17047,16042,15939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-20 16:01:03,2020-05-08 11:24:01,346247.1,9,0,0,37425,0,34332.4,0,274489.7,0,0,1,0,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384138.9,11761310.85,1384138.90046,11038042.15561,0,723268.79959,430452.5,489191.1,82479.71,61243.3,306136.6,544176.6,8305117.15,3238,3670,602,488,2813,4980,69897,"27070776000304",2017-12-23
40167,9854,38628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-05 16:40:20,2020-06-16 15:04:50,2423.41,5,0,731.31,1692.1,0,0,0,0,0,1,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21677.72,54766.4,2077.72638,13044.24126,19600.00347,41722.17485,39605.8,57428.03,62236.6,28766.32,21873.97,25039.25,64555.85,96,188,64,96,83,74,151,"35032647000180",2019-11-29
12077,12077,28036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-18 00:06:29,2020-06-10 17:05:45,3720.6,2,0,2175.6,1545,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480.83,4480.83,3968.99832,3968.99832,511.84333,511.84333,19446.9,38735,28092.9,13633,28372,26259,712319.3,148,292,209,97,214,205,6520,"18482056000195",2017-06-06
27443,19241,39070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-13 13:40:22,2020-07-23 14:17:26,400267.56,7,148681.81,20122.52,231463.23,0,0,0,0,2,1,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25357.51,496850.2,25060.961,477693.74233,296.55,19156.53785,43812.26,12696.85,4040,0,430,11902.8,466777.94,138,11,13,0,1,30,1494,"01118349000195",2019-03-20
15256,15256,27884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-18 16:55:19,2020-05-12 12:41:12,36447,12,0,0,2040,1565,0,0,32842,0,0,1,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15362.5,26510.86,14856.63,24476.89,505.87317,2033.98293,29110,20642,17158,14028,3270,10355,263795.82,288,165,195,86,41,115,3426,"24263182000151",2017-09-26
27415,27415,19670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-25 17:06:46,2020-03-25 17:06:46,1108.41,1,0,0,0,0,1108.41,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01,0,0,0.0118,0.0118,29170,34301.99,25789,16127,15448,13737,66192.95,159,153,129,110,81,77,397,"26834592000130",2019-03-23
17049,16042,15939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-13 19:05:10,2020-04-01 11:08:22,179370.5,6,0,0,0,0,50000,0,129370.5,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487086.81,11761310.85,397420.95889,11038042.15561,89665.86139,723268.79959,165576.4,214688.8,0,0,69533.8,117751.25,3706730.52,1276,1732,0,0,636,1029,32856,"27070776000215",2017-12-19
13622,12961,44742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-06 17:07:12,2020-04-23 11:16:17,123827.2,8,0,0,0,427.2,0,0,123400,0,0,0,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89667.03,89667.03,76892.1308,76892.1308,12774.90031,12774.90031,215586.6,233671.76,123392,52827,78001,209015.49,3166815.53,466,598,355,132,158,490,7573,"93375657000114",2017-08-17
24918,24918,20945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-04 16:21:28,2020-05-07 14:24:28,948.06,2,0,0,682.93,265.13,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2671.71,-2671.71,0,0,-2671.71261,-2671.71261,52760,77846,28170,4018,0.2,0,699,275,347,177,20,1,0,6,"15707582000118",2018-12-17
25066,20711,18072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-28 16:01:31,2020-05-11 13:59:19,6492.27,3,0,0,4192.27,2300,0,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39371.37,203504.95,39371.37,205683.1273,0,-2178.16917,89543.98,95110,129940,72202,46789,56926,905592,529,537,778,417,264,289,4921,"14241415000242",2018-12-26
31829,31829,16052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-09 14:03:56,2020-07-24 16:17:03,52189.8,2,38306.32,0,0,13883.48,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96627.89,230765.84,96627.89487,230765.85462,0,0,219331.93,279369.48,321172.98,182646.2,191081.17,249195.98,849909.31,1044,1115,1412,859,978,1306,4030,"08681774000137",2019-09-20
38511,38511,23921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-01-27 16:24:51,2020-07-06 17:42:18,14022.23,6,2000,0,6553.23,1952,0,0,3517,1,0,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.75,374.75,43.85,43.85,330.9037,330.9037,279242.91,268547.8,192275.64,71157.5,109705.38,88487.35,480049.78,624,594,274,69,85,140,519,"34521695000179",2019-11-16
13511,13511,43178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22 15:46:24,2020-07-09 14:10:50,130545,11,10000,24125,0,0,11695,0,84725,1,1,0,0,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50066.04,108469.8,46411.854,101856.06002,3654.195,6613.76405,141537.35,164070.52,85513.66,32736.17,65297.58,73408.52,953474.16,924,1015,517,204,509,553,6458,"17219736000158",2017-08-05
23549,23544,23752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04 14:02:11,2020-07-29 13:32:35,31212.18,15,2100,0,0,2000,0,0,27112.18,1,0,0,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8051.31,6885.57,5437.81,5437.81,2613.50728,1447.75786,39555.8,24581,11954,5480,3044,13219,312862.45,204,167,99,28,43,105,2691,"26726179000233",2018-10-17
27254,27254,11788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-29 13:30:45,2020-06-30 13:37:19,600,2,0,300,300,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1770.95,1770.95,1711.95,1711.95,59.00486,59.00486,6576.86,6195.5,3928.95,0,1135.9,19,14968.79,25,31,18,0,9,3,92,"20732151000141",2019-03-01
319,10862,30350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-30 14:45:24,2020-07-29 19:25:53,26000,3,16000,10000,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166352.16,5397161.64,638552.04358,3422303.72166,527800.12118,1974858.01537,332616.6,303063,117126,0,60476,188303,7149665.79,874,710,304,0,159,606,21110,"03994776000162",2015-07-28
22090,22090,44740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-22 20:33:53,2020-06-30 17:40:16,3553.89,2,0,1684.45,1869.44,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.86,253872.66,251.11,230723.59668,216.75415,23149.08077,0,0,39926,0,43188,91822,964154.71,0,0,95,0,106,289,2757,"27803362000177",2018-08-31
21427,21427,17004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-05 17:52:56,2020-07-16 17:15:42,32947.17,14,4544.6,22515.07,5887.5,0,0,0,0,1,9,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518.91,3518.91,1957.63,1957.63,1561.28629,1561.28629,41015,44020,32610,7565,7990,22760,108290,253,206,210,49,57,92,872,"27917837000156",2018-07-21
13630,13630,40465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-25 13:43:58,2020-05-26 12:53:56,5568,2,0,0,5568,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2275.35,-2275.35,0,0,-2275.3572,-2275.3572,23430,42074,36789,21131,45375,64717,31208.02,126,253,219,137,255,374,204,"19969497000189",2020-01-21
43095,43095,26097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-15 12:15:21,2020-07-27 12:45:42,9830,6,6350,2880,600,0,0,0,0,2,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15294.48,15294.48,11830.3423,11830.3423,3464.1495,3464.1495,124369,76390.2,55591.98,58842.01,46611,16977,0.01,601,260,392,339,226,77,1,"23838513000171",2020-02-11
14691,14691,30815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-24 17:51:23,2020-07-16 15:17:38,5729.88,6,2864.94,2864.94,0,0,0,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43939.6,43939.6,39943.654,39943.654,3995.95866,3995.95866,54199,72510,91524.66,16540,16320,37724.33,471987.89,124,189,148,35,48,76,1376,"04718187000114",2017-09-19
12077,12077,21776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-21 14:39:02,2020-07-20 01:40:42,49949.41,55,2149.51,9277.21,8224.52,1000,0,0,29298.17,2,6,9,1,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480.83,4480.83,3968.99832,3968.99832,511.84333,511.84333,19446.9,38735,28092.9,13633,28372,26259,712319.3,148,292,209,97,214,205,6520,"18482056000195",2017-06-06
15683,15683,30565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06 11:42:07,2020-06-15 12:46:36,8155,7,0,3655,4500,0,0,0,0,0,3,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91,3.91,0,0,3.9176,3.9176,72361,72298,20060,68848,68518,71193,1505490.82,227,205,66,166,176,177,4650,"07351758000113",2017-10-25
22495,24611,26697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-22 12:28:33,2020-07-30 14:21:14,121256.38,3,87220.38,34036,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169962.21,467104.58,133167.71,327693.9703,36794.50132,139410.64163,1519031.83,1239097.89,451673.31,20795,467925.16,613131.46,25818387.54,3883,3225,1149,28,1108,1856,69410,"13927926000179",2018-09-12
30381,17715,39957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-07 17:50:18,2020-07-07 17:50:18,7653.88,1,7653.88,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37927.87,189742.8,29207.44,148483.26519,8720.43597,41259.60063,187267.19,265288.67,37599,25584.8,46156.76,138315.02,1088648.16,817,1158,246,215,213,687,5336,"32063255000190",2019-09-25
17523,10862,30350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-16 00:04:41,2020-06-16 00:07:19,7773.83,4,0,7773.83,0,0,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978110.37,5397161.64,904156.24245,3422303.72166,73954.13276,1974858.01537,552307,305367.49,37848,10950,99732,178641,4715329.25,803,525,80,6,126,385,8546,"29294710000153",2018-01-13
11909,11907,49062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-25 10:48:56,2020-07-30 11:56:26,6850.7,5,2536,4314.7,0,0,0,0,0,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,11690.24,0,7008.1,0.01649,4682.17148,75906.9,31646.18,36055,35015,35119,850,2955031.21,285,131,150,129,220,3,16371,"26113846000121",2017-05-13
45789,45789,22892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-26 16:25:28,2020-07-27 13:28:55,3580.06,6,1347.92,1347.89,884.25,0,0,0,0,3,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01,0,0,0.01329,0.01329,4078,5358,5548,0,0.2,0,0,38,64,52,0,1,0,0,"00398129000108",2020-05-08
25729,21338,29240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-28 12:58:44,2020-07-06 12:17:21,8464.65,4,2569.02,4386.37,1509.26,0,0,0,0,1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449.09,4948.39,4010.52775,4395.24775,438.5739,553.16367,98954.04711,71029.8,62610.54,18818.8,1451.8,435.5,232119.85,670,539,517,86,7,1,2002,"05375164000117",2019-01-21
11160,16042,14387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-13 17:42:31,2020-07-13 17:42:31,56108.3,1,56108.3,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313083.16,11761310.85,1313083.16974,11038042.15561,0,723268.79959,652557.1,912022.73,464820.04,129973.31,14128.9,15296.2,1106479.8,4832,6634,3549,890,95,152,10139,"26399852000197",2017-03-21
20082,20082,25033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-09 16:21:01,2020-07-29 13:16:42,11522.22,15,1558.8,1778.8,1419.4,1159.2,0,0,5606.02,2,2,3,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51505.08,51505.08,51055.5808,51055.5808,449.50209,449.50209,74490,40276,85286,31778,20470,20499,385942.11,143,100,92,52,28,47,689,"09174527000107",2019-03-20
28896,28896,40912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-16 19:33:14,2020-07-16 19:33:14,1172,1,1172,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28970.4,28970.4,27904.27,27904.27,1066.13522,1066.13522,66241,33641,41380,17927,28471,31117,162356,203,102,119,38,67,48,468,"14805662000143",2019-05-04
20176,20175,11941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-12 12:30:38,2020-06-22 17:51:07,926.19,2,0,346,0,0,0,0,580.19,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4258.7,18985.56,2806.68,14716.18573,1452.02763,4269.38491,47099.64,57289.85,59634.75,38439.87,27611.26,8579.92,507205.52,272,272,380,180,207,69,3934,"39075882000190",2018-08-14
44514,44514,21373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-15 13:40:06,2020-07-02 01:27:08,3036.34,3,0,3036.34,0,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4609.12,4609.12,472.51,472.51,4136.61562,4136.61562,7675.33,7619.5,1241.35,0,0,0.2,0,51,77,20,0,0,1,0,"32735734000105",2020-05-28
24186,24182,16347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23 18:07:52,2020-06-23 18:07:52,13754.4,1,0,13754.4,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36360.64,167407.1,20743.95,142843.93377,15616.69822,24563.2429,346817.14,467554.88,535662.25,452078.42,364222.9,486525.29,4691838.33,1978,2603,3689,2845,2187,3153,26739,"31429662000105",2019-01-07
23301,23301,19071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23 17:41:35,2020-06-23 17:41:35,893,1,0,893,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.71,698.71,0,0,698.71858,698.71858,2080,2592,1398,1500,2090,3879,48101.63,13,18,11,5,12,20,450,"31146694000101",2018-10-19
